Date,location,lender_type,buyer_type,buyer_subtype,measure_type,number,value
2019-08-01,AUS,non-adis,investor,all,total_exc_refi,0.0,403900000.0
2019-08-01,AUS,non-adis,owner occupier,all,total_exc_refi,0.0,549000000.0
2019-08-01,AUS,other adis,all,all,total_exc_refi,0.0,4400000000.0
2019-08-01,AUS,other adis,investor,all,total_exc_refi,0.0,1070900000.0000001
2019-08-01,AUS,other adis,owner occupier,all,total_exc_refi,0.0,3329100000.0
2019-08-01,NSW,all,all,first home buyer,total_exc_refi,2498.0,1228100000.0
2019-08-01,NSW,all,investor,all,construction,362.0,210700000.0
2019-08-01,NSW,all,investor,all,ext_refi,2559.0,1420700000.0
2019-08-01,NSW,all,investor,all,int_refi,2050.0,1071800000.0
2019-08-01,NSW,all,investor,all,purchase_existing,2887.0,1625000000.0
2019-08-01,NSW,all,investor,all,purchase_land,178.0,65599999.99999999
2019-08-01,NSW,all,investor,all,purchase_new,485.0,296700000.0
2019-08-01,NSW,all,investor,all,renovations,228.0,49300000.0
2019-08-01,NSW,all,investor,all,total_exc_refi,4140.0,2247300000.0
2019-08-01,NSW,all,investor,first home buyer,total_exc_refi,218.0,120000000.0
2019-08-01,NSW,all,owner occupier,all,construction,734.0,331700000.0
2019-08-01,NSW,all,owner occupier,all,ext_refi,4096.0,2081300000.0000002
2019-08-01,NSW,all,owner occupier,all,int_refi,3751.0,1613800000.0
2019-08-01,NSW,all,owner occupier,all,purchase_existing,5587.0,3146300000.0
2019-08-01,NSW,all,owner occupier,all,purchase_land,588.0,194600000.0
2019-08-01,NSW,all,owner occupier,all,purchase_new,691.0,389200000.0
2019-08-01,NSW,all,owner occupier,all,renovations,747.0,73900000.0
2019-08-01,NSW,all,owner occupier,all,total_exc_refi,8347.0,4135600000.0000005
2019-08-01,NSW,all,owner occupier,first home buyer,total_exc_refi,2280.0,1108200000.0
2019-08-01,NT,all,all,first home buyer,total_exc_refi,0.0,0.0
2019-08-01,NT,all,investor,all,construction,0.0,0.0
2019-08-01,NT,all,investor,all,ext_refi,19.0,6500000.0
2019-08-01,NT,all,investor,all,int_refi,49.0,23700000.0
2019-08-01,NT,all,investor,all,purchase_existing,23.0,6100000.0
2019-08-01,NT,all,investor,all,purchase_land,0.0,0.0
2019-08-01,NT,all,investor,all,purchase_new,0.0,0.0
2019-08-01,NT,all,investor,all,renovations,7.0,500000.0
2019-08-01,NT,all,investor,all,total_exc_refi,34.0,7300000.0
2019-08-01,NT,all,investor,first home buyer,total_exc_refi,0.0,0.0
2019-08-01,NT,all,owner occupier,all,construction,23.0,9500000.0
2019-08-01,NT,all,owner occupier,all,ext_refi,40.0,14200000.0
2019-08-01,NT,all,owner occupier,all,int_refi,50.0,13600000.0
2019-08-01,NT,all,owner occupier,all,purchase_existing,113.0,39900000.0
2019-08-01,NT,all,owner occupier,all,purchase_land,0.0,0.0
2019-08-01,NT,all,owner occupier,all,purchase_new,5.0,1100000.0
2019-08-01,NT,all,owner occupier,all,renovations,0.0,0.0
2019-08-01,NT,all,owner occupier,all,total_exc_refi,150.0,51900000.0
2019-08-01,NT,all,owner occupier,first home buyer,total_exc_refi,70.0,24500000.0
2019-08-01,QLD,all,all,first home buyer,total_exc_refi,1796.0,645500000.0
2019-08-01,QLD,all,investor,all,construction,249.0,94000000.0
2019-08-01,QLD,all,investor,all,ext_refi,1454.0,570800000.0
2019-08-01,QLD,all,investor,all,int_refi,1204.0,447800000.0
2019-08-01,QLD,all,investor,all,purchase_existing,1518.0,585800000.0
2019-08-01,QLD,all,investor,all,purchase_land,89.0,28200000.0
2019-08-01,QLD,all,investor,all,purchase_new,109.0,43900000.0
2019-08-01,QLD,all,investor,all,renovations,162.0,22400000.0
2019-08-01,QLD,all,investor,all,total_exc_refi,2127.0,774400000.0
2019-08-01,QLD,all,investor,first home buyer,total_exc_refi,101.0,35800000.0
2019-08-01,QLD,all,owner occupier,all,construction,622.0,254000000.0
2019-08-01,QLD,all,owner occupier,all,ext_refi,2110.0,785500000.0
2019-08-01,QLD,all,owner occupier,all,int_refi,2526.0,816900000.0
2019-08-01,QLD,all,owner occupier,all,purchase_existing,4529.0,1823000000.0
2019-08-01,QLD,all,owner occupier,all,purchase_land,386.0,105900000.0
2019-08-01,QLD,all,owner occupier,all,purchase_new,272.0,110400000.0
2019-08-01,QLD,all,owner occupier,all,renovations,289.0,34400000.0
2019-08-01,QLD,all,owner occupier,all,total_exc_refi,6098.0,2327700000.0
2019-08-01,QLD,all,owner occupier,first home buyer,total_exc_refi,1695.0,609700000.0
2019-08-01,SA,all,all,first home buyer,total_exc_refi,528.0,169500000.0
2019-08-01,SA,all,investor,all,construction,71.0,25300000.0
2019-08-01,SA,all,investor,all,ext_refi,442.0,148700000.0
2019-08-01,SA,all,investor,all,int_refi,328.0,100000000.0
2019-08-01,SA,all,investor,all,purchase_existing,593.0,210800000.0
2019-08-01,SA,all,investor,all,purchase_land,18.0,3200000.0
2019-08-01,SA,all,investor,all,purchase_new,32.0,13100000.0
2019-08-01,SA,all,investor,all,renovations,43.0,5200000.0
2019-08-01,SA,all,investor,all,total_exc_refi,757.0,257700000.0
2019-08-01,SA,all,investor,first home buyer,total_exc_refi,32.0,12200000.0
2019-08-01,SA,all,owner occupier,all,construction,310.0,112800000.0
2019-08-01,SA,all,owner occupier,all,ext_refi,1142.0,381100000.0
2019-08-01,SA,all,owner occupier,all,int_refi,919.0,263500000.0
2019-08-01,SA,all,owner occupier,all,purchase_existing,1498.0,527500000.0
2019-08-01,SA,all,owner occupier,all,purchase_land,160.0,36200000.0
2019-08-01,SA,all,owner occupier,all,purchase_new,94.0,32500000.0
2019-08-01,SA,all,owner occupier,all,renovations,118.0,19100000.0
2019-08-01,SA,all,owner occupier,all,total_exc_refi,2180.0,728100000.0
2019-08-01,SA,all,owner occupier,first home buyer,total_exc_refi,496.0,157300000.0
2019-08-01,TAS,all,all,first home buyer,total_exc_refi,0.0,0.0
2019-08-01,TAS,all,investor,all,construction,12.0,4900000.0
2019-08-01,TAS,all,investor,all,ext_refi,95.0,29400000.0
2019-08-01,TAS,all,investor,all,int_refi,65.0,17300000.0
2019-08-01,TAS,all,investor,all,purchase_existing,204.0,65800000.0
2019-08-01,TAS,all,investor,all,purchase_land,9.0,1900000.0
2019-08-01,TAS,all,investor,all,purchase_new,8.0,2500000.0
2019-08-01,TAS,all,investor,all,renovations,18.0,3200000.0
2019-08-01,TAS,all,investor,all,total_exc_refi,251.0,78300000.0
2019-08-01,TAS,all,investor,first home buyer,total_exc_refi,0.0,0.0
2019-08-01,TAS,all,owner occupier,all,construction,95.0,33700000.0
2019-08-01,TAS,all,owner occupier,all,ext_refi,307.0,87200000.0
2019-08-01,TAS,all,owner occupier,all,int_refi,360.0,91100000.0
2019-08-01,TAS,all,owner occupier,all,purchase_existing,491.0,146000000.0
2019-08-01,TAS,all,owner occupier,all,purchase_land,72.0,12100000.0
2019-08-01,TAS,all,owner occupier,all,purchase_new,36.0,12700000.0
2019-08-01,TAS,all,owner occupier,all,renovations,57.0,5600000.0
2019-08-01,TAS,all,owner occupier,all,total_exc_refi,751.0,210000000.0
2019-08-01,TAS,all,owner occupier,first home buyer,total_exc_refi,187.0,53100000.0
2019-08-01,VIC,all,all,first home buyer,total_exc_refi,3113.0,1291900000.0
2019-08-01,VIC,all,investor,all,construction,433.0,186500000.0
2019-08-01,VIC,all,investor,all,ext_refi,2401.0,1102700000.0
2019-08-01,VIC,all,investor,all,int_refi,1736.0,724100000.0
2019-08-01,VIC,all,investor,all,purchase_existing,2410.0,1148500000.0
2019-08-01,VIC,all,investor,all,purchase_land,367.0,89100000.0
2019-08-01,VIC,all,investor,all,purchase_new,395.0,180800000.0
2019-08-01,VIC,all,investor,all,renovations,243.0,42400000.0
2019-08-01,VIC,all,investor,all,total_exc_refi,3848.0,1647200000.0
2019-08-01,VIC,all,investor,first home buyer,total_exc_refi,159.0,69500000.0
2019-08-01,VIC,all,owner occupier,all,construction,1260.0,506700000.0
2019-08-01,VIC,all,owner occupier,all,ext_refi,4659.0,1974000000.0
2019-08-01,VIC,all,owner occupier,all,int_refi,3853.0,1468600000.0
2019-08-01,VIC,all,owner occupier,all,purchase_existing,5381.0,2652500000.0
2019-08-01,VIC,all,owner occupier,all,purchase_land,975.0,266100000.00000003
2019-08-01,VIC,all,owner occupier,all,purchase_new,766.0,375600000.0
2019-08-01,VIC,all,owner occupier,all,renovations,373.0,59800000.0
2019-08-01,VIC,all,owner occupier,all,total_exc_refi,8755.0,3860700000.0
2019-08-01,VIC,all,owner occupier,first home buyer,total_exc_refi,2954.0,1222400000.0
2019-08-01,WA,all,all,first home buyer,total_exc_refi,1248.0,427000000.0
2019-08-01,WA,all,investor,all,construction,58.0,24200000.0
2019-08-01,WA,all,investor,all,ext_refi,503.0,200800000.0
2019-08-01,WA,all,investor,all,int_refi,478.0,186400000.0
2019-08-01,WA,all,investor,all,purchase_existing,468.0,183800000.0
2019-08-01,WA,all,investor,all,purchase_land,37.0,12100000.0
2019-08-01,WA,all,investor,all,purchase_new,33.0,11100000.0
2019-08-01,WA,all,investor,all,renovations,75.0,7000000.0
2019-08-01,WA,all,investor,all,total_exc_refi,671.0,238100000.0
2019-08-01,WA,all,investor,first home buyer,total_exc_refi,46.0,15000000.0
2019-08-01,WA,all,owner occupier,all,construction,547.0,201300000.0
2019-08-01,WA,all,owner occupier,all,ext_refi,1167.0,456600000.0
2019-08-01,WA,all,owner occupier,all,int_refi,1191.0,415900000.0
2019-08-01,WA,all,owner occupier,all,purchase_existing,1938.0,769400000.0
2019-08-01,WA,all,owner occupier,all,purchase_land,198.0,68100000.0
2019-08-01,WA,all,owner occupier,all,purchase_new,132.0,49200000.0
2019-08-01,WA,all,owner occupier,all,renovations,110.0,11200000.0
2019-08-01,WA,all,owner occupier,all,total_exc_refi,2925.0,1099200000.0
2019-08-01,WA,all,owner occupier,first home buyer,total_exc_refi,1202.0,412000000.0
2019-09-01,ACT,all,all,first home buyer,total_exc_refi,220.0,95300000.0
2019-09-01,ACT,all,investor,all,construction,0.0,0.0
2019-09-01,ACT,all,investor,all,ext_refi,141.0,63300000.0
2019-09-01,ACT,all,investor,all,int_refi,107.0,45600000.0
2019-09-01,ACT,all,investor,all,purchase_existing,143.0,64300000.0
2019-09-01,ACT,all,investor,all,purchase_land,0.0,0.0
2019-09-01,ACT,all,investor,all,purchase_new,0.0,0.0
2019-09-01,ACT,all,investor,all,renovations,0.0,0.0
2019-09-01,ACT,all,investor,all,total_exc_refi,210.0,85200000.0
2019-09-01,ACT,all,investor,first home buyer,total_exc_refi,10.0,3900000.0
2019-09-01,ACT,all,owner occupier,all,construction,51.0,19800000.0
2019-09-01,ACT,all,owner occupier,all,ext_refi,352.0,148600000.0
2019-09-01,ACT,all,owner occupier,all,int_refi,218.0,86000000.0
2019-09-01,ACT,all,owner occupier,all,purchase_existing,498.0,229700000.0
2019-09-01,ACT,all,owner occupier,all,purchase_land,24.0,9200000.0
2019-09-01,ACT,all,owner occupier,all,purchase_new,50.0,22800000.0
2019-09-01,ACT,all,owner occupier,all,renovations,30.0,3700000.0
2019-09-01,ACT,all,owner occupier,all,total_exc_refi,653.0,285200000.0
2019-09-01,ACT,all,owner occupier,first home buyer,total_exc_refi,210.0,91400000.0
2019-09-01,AUS,all,all,all,total_exc_refi,0.0,17464700000.0
2019-09-01,AUS,all,all,first home buyer,total_exc_refi,9389.0,3829800000.0
2019-09-01,AUS,all,investor,all,construction,1078.0,484900000.0
2019-09-01,AUS,all,investor,all,ext_refi,7615.0,3709800000.0
2019-09-01,AUS,all,investor,all,int_refi,5728.0,2385700000.0
2019-09-01,AUS,all,investor,all,purchase_existing,7670.0,3645600000.0
2019-09-01,AUS,all,investor,all,purchase_land,694.0,198700000.0
2019-09-01,AUS,all,investor,all,purchase_new,1030.0,508400000.0
2019-09-01,AUS,all,investor,all,renovations,757.0,101200000.0
2019-09-01,AUS,all,investor,all,total_exc_refi,11229.0,4938800000.0
2019-09-01,AUS,all,investor,first home buyer,total_exc_refi,502.0,236000000.0
2019-09-01,AUS,all,non-resident,all,total,283.0,141900000.0
2019-09-01,AUS,all,owner occupier,all,construction,3426.0,1448300000.0
2019-09-01,AUS,all,owner occupier,all,ext_refi,13911.0,6189000000.0
2019-09-01,AUS,all,owner occupier,all,int_refi,11723.0,4264800000.0
2019-09-01,AUS,all,owner occupier,all,purchase_existing,19433.0,9197000000.0
2019-09-01,AUS,all,owner occupier,all,purchase_land,2277.0,655600000.0
2019-09-01,AUS,all,owner occupier,all,purchase_new,2085.0,1013500000.0
2019-09-01,AUS,all,owner occupier,all,renovations,1431.0,211500000.0
2019-09-01,AUS,all,owner occupier,all,total_exc_refi,28652.0,12525900000.0
2019-09-01,AUS,all,owner occupier,first home buyer,total_exc_refi,8887.0,3593800000.0
2019-09-01,AUS,major banks,all,all,total_exc_refi,0.0,12368200000.0
2019-09-01,AUS,major banks,investor,all,total_exc_refi,0.0,3628300000.0
2019-09-01,AUS,major banks,owner occupier,all,total_exc_refi,0.0,8739900000.0
2019-09-01,AUS,non-adis,all,all,total_exc_refi,0.0,792900000.0
2019-09-01,AUS,non-adis,investor,all,total_exc_refi,0.0,250000000.0
2019-09-01,AUS,non-adis,owner occupier,all,total_exc_refi,0.0,542900000.0
2019-09-01,AUS,other adis,all,all,total_exc_refi,0.0,4303600000.0
2019-09-01,AUS,other adis,investor,all,total_exc_refi,0.0,1060400000.0000001
2019-09-01,AUS,other adis,owner occupier,all,total_exc_refi,0.0,3243200000.0
2019-09-01,NSW,all,all,first home buyer,total_exc_refi,2434.0,1193900000.0
2019-09-01,NSW,all,investor,all,construction,286.0,148900000.0
2019-09-01,NSW,all,investor,all,ext_refi,2677.0,1564200000.0
2019-09-01,NSW,all,investor,all,int_refi,1942.0,939400000.0
2019-09-01,NSW,all,investor,all,purchase_existing,2695.0,1544600000.0
2019-09-01,NSW,all,investor,all,purchase_land,218.0,71800000.0
2019-09-01,NSW,all,investor,all,purchase_new,448.0,263300000.0
2019-09-01,NSW,all,investor,all,renovations,237.0,40200000.0
2019-09-01,NSW,all,investor,all,total_exc_refi,3884.0,2068800000.0000002
2019-09-01,NSW,all,investor,first home buyer,total_exc_refi,224.0,122700000.0
2019-09-01,NSW,all,owner occupier,all,construction,725.0,332300000.0
2019-09-01,NSW,all,owner occupier,all,ext_refi,4324.0,2289300000.0
2019-09-01,NSW,all,owner occupier,all,int_refi,3484.0,1452000000.0
2019-09-01,NSW,all,owner occupier,all,purchase_existing,5428.0,3172100000.0
2019-09-01,NSW,all,owner occupier,all,purchase_land,567.0,192600000.0
2019-09-01,NSW,all,owner occupier,all,purchase_new,663.0,367800000.0
2019-09-01,NSW,all,owner occupier,all,renovations,512.0,72100000.0
2019-09-01,NSW,all,owner occupier,all,total_exc_refi,7895.0,4136899999.9999995
2019-09-01,NSW,all,owner occupier,first home buyer,total_exc_refi,2210.0,1071200000.0
2019-09-01,NT,all,all,first home buyer,total_exc_refi,0.0,0.0
2019-09-01,NT,all,investor,all,construction,0.0,0.0
2019-09-01,NT,all,investor,all,ext_refi,26.0,11200000.0
2019-09-01,NT,all,investor,all,int_refi,53.0,20600000.0
2019-09-01,NT,all,investor,all,purchase_existing,30.0,9000000.0
2019-09-01,NT,all,investor,all,purchase_land,0.0,0.0
2019-09-01,NT,all,investor,all,purchase_new,0.0,0.0
2019-09-01,NT,all,investor,all,renovations,0.0,0.0
2019-09-01,NT,all,investor,all,total_exc_refi,44.0,12700000.0
2019-09-01,NT,all,investor,first home buyer,total_exc_refi,0.0,0.0
2019-09-01,NT,all,owner occupier,all,construction,18.0,8500000.0
2019-09-01,NT,all,owner occupier,all,ext_refi,44.0,13900000.0
2019-09-01,NT,all,owner occupier,all,int_refi,57.0,19600000.0
2019-09-01,NT,all,owner occupier,all,purchase_existing,142.0,47000000.0
2019-09-01,NT,all,owner occupier,all,purchase_land,6.0,2500000.0
2019-09-01,NT,all,owner occupier,all,purchase_new,4.0,1500000.0
2019-09-01,NT,all,owner occupier,all,renovations,9.0,1400000.0
2019-09-01,NT,all,owner occupier,all,total_exc_refi,179.0,60800000.0
2019-09-01,NT,all,owner occupier,first home buyer,total_exc_refi,68.0,24400000.0
2019-09-01,QLD,all,all,first home buyer,total_exc_refi,1854.0,658300000.0
2019-09-01,QLD,all,investor,all,construction,233.0,98200000.0
2019-09-01,QLD,all,investor,all,ext_refi,1372.0,548600000.0
2019-09-01,QLD,all,investor,all,int_refi,1115.0,379600000.0
2019-09-01,QLD,all,investor,all,purchase_existing,1485.0,584400000.0
2019-09-01,QLD,all,investor,all,purchase_land,113.0,31600000.0
2019-09-01,QLD,all,investor,all,purchase_new,153.0,62500000.0
2019-09-01,QLD,all,investor,all,renovations,138.0,13800000.0
2019-09-01,QLD,all,investor,all,total_exc_refi,2122.0,790500000.0
2019-09-01,QLD,all,investor,first home buyer,total_exc_refi,65.0,21500000.0
2019-09-01,QLD,all,owner occupier,all,construction,606.0,264200000.0
2019-09-01,QLD,all,owner occupier,all,ext_refi,2134.0,821900000.0
2019-09-01,QLD,all,owner occupier,all,int_refi,2366.0,777200000.0
2019-09-01,QLD,all,owner occupier,all,purchase_existing,4451.0,1800800000.0
2019-09-01,QLD,all,owner occupier,all,purchase_land,439.0,126000000.0
2019-09-01,QLD,all,owner occupier,all,purchase_new,311.0,130199999.99999999
2019-09-01,QLD,all,owner occupier,all,renovations,301.0,39300000.0
2019-09-01,QLD,all,owner occupier,all,total_exc_refi,6108.0,2360500000.0
2019-09-01,QLD,all,owner occupier,first home buyer,total_exc_refi,1789.0,636800000.0
2019-09-01,SA,all,all,first home buyer,total_exc_refi,543.0,173700000.0
2019-09-01,SA,all,investor,all,construction,70.0,28900000.0
2019-09-01,SA,all,investor,all,ext_refi,431.0,150800000.0
2019-09-01,SA,all,investor,all,int_refi,297.0,92800000.0
2019-09-01,SA,all,investor,all,purchase_existing,567.0,188100000.0
2019-09-01,SA,all,investor,all,purchase_land,24.0,5700000.0
2019-09-01,SA,all,investor,all,purchase_new,29.0,9700000.0
2019-09-01,SA,all,investor,all,renovations,45.0,6000000.0
2019-09-01,SA,all,investor,all,total_exc_refi,735.0,238400000.0
2019-09-01,SA,all,investor,first home buyer,total_exc_refi,22.0,6900000.0
2019-09-01,SA,all,owner occupier,all,construction,316.0,114300000.0
2019-09-01,SA,all,owner occupier,all,ext_refi,1125.0,371600000.0
2019-09-01,SA,all,owner occupier,all,int_refi,787.0,213200000.0
2019-09-01,SA,all,owner occupier,all,purchase_existing,1446.0,513700000.00000006
2019-09-01,SA,all,owner occupier,all,purchase_land,162.0,34300000.0
2019-09-01,SA,all,owner occupier,all,purchase_new,118.0,46000000.0
2019-09-01,SA,all,owner occupier,all,renovations,109.0,14600000.0
2019-09-01,SA,all,owner occupier,all,total_exc_refi,2151.0,722900000.0
2019-09-01,SA,all,owner occupier,first home buyer,total_exc_refi,521.0,166800000.0
2019-09-01,TAS,all,all,first home buyer,total_exc_refi,0.0,0.0
2019-09-01,TAS,all,investor,all,construction,12.0,4400000.0
2019-09-01,TAS,all,investor,all,ext_refi,96.0,32100000.0
2019-09-01,TAS,all,investor,all,int_refi,73.0,17900000.0
2019-09-01,TAS,all,investor,all,purchase_existing,191.0,56900000.0
2019-09-01,TAS,all,investor,all,purchase_land,13.0,1800000.0
2019-09-01,TAS,all,investor,all,purchase_new,13.0,3500000.0
2019-09-01,TAS,all,investor,all,renovations,18.0,2400000.0
2019-09-01,TAS,all,investor,all,total_exc_refi,247.0,69000000.0
2019-09-01,TAS,all,investor,first home buyer,total_exc_refi,0.0,0.0
2019-09-01,TAS,all,owner occupier,all,construction,85.0,32299999.999999996
2019-09-01,TAS,all,owner occupier,all,ext_refi,294.0,89200000.0
2019-09-01,TAS,all,owner occupier,all,int_refi,285.0,71000000.0
2019-09-01,TAS,all,owner occupier,all,purchase_existing,494.0,160000000.0
2019-09-01,TAS,all,owner occupier,all,purchase_land,87.0,13000000.0
2019-09-01,TAS,all,owner occupier,all,purchase_new,36.0,11700000.0
2019-09-01,TAS,all,owner occupier,all,renovations,36.0,3700000.0
2019-09-01,TAS,all,owner occupier,all,total_exc_refi,738.0,220700000.0
2019-09-01,TAS,all,owner occupier,first home buyer,total_exc_refi,193.0,54800000.0
2019-09-01,VIC,all,all,first home buyer,total_exc_refi,2906.0,1228600000.0
2019-09-01,VIC,all,investor,all,construction,403.0,176300000.0
2019-09-01,VIC,all,investor,all,ext_refi,2440.0,1165200000.0
2019-09-01,VIC,all,investor,all,int_refi,1694.0,719100000.0
2019-09-01,VIC,all,investor,all,purchase_existing,2159.0,1029900000.0000001
2019-09-01,VIC,all,investor,all,purchase_land,284.0,77200000.0
2019-09-01,VIC,all,investor,all,purchase_new,334.0,143000000.0
2019-09-01,VIC,all,investor,all,renovations,222.0,30100000.0
2019-09-01,VIC,all,investor,all,total_exc_refi,3402.0,1456600000.0
2019-09-01,VIC,all,investor,first home buyer,total_exc_refi,141.0,65500000.0
2019-09-01,VIC,all,owner occupier,all,construction,1138.0,488500000.0
2019-09-01,VIC,all,owner occupier,all,ext_refi,4520.0,2002400000.0
